Date,Close
2019-06-19,34217.99974769
2019-06-20,34428.89221364
2019-06-21,34105.26400824
2019-06-24,34153.11133750
2019-06-25,34009.16260874
2019-06-26,33841.04284440
2019-06-27,34248.77454571
2019-06-28,34152.83000000
2019-07-01,34881.79335578
2019-07-02,34920.90764272
2019-07-03,34734.62919265
2019-07-04,34837.93736174
2019-07-05,34908.56309878
2019-07-08,34568.30602309
2019-07-09,34617.85419187
2019-07-10,34567.12123872
2019-07-11,34743.88800828
2019-07-12,34812.01029565
2019-07-16,34570.28029336
2019-07-17,34464.32449208
2019-07-18,33785.48537127
2019-07-19,34461.02004517
2019-07-22,34380.53916852
2019-07-23,34708.27275916
2019-07-24,34850.75470703
2019-07-25,34926.27952554
2019-07-26,34768.42230453
2019-07-29,34702.14832650
2019-07-30,34850.76438867
2019-07-31,34549.42000000
2019-08-01,34581.91252384
2019-08-02,33854.55991066
2019-08-05,33266.77028705
2019-08-06,33051.25477573
2019-08-07,32942.06467818
2019-08-08,33066.55891057
2019-08-09,33214.63451771
2019-08-13,32847.49749524
2019-08-14,33169.36258257
2019-08-15,32769.91816853
2019-08-16,32792.23986777
2019-08-19,33025.25954177
2019-08-20,33209.64733673
2019-08-21,33116.64916574
2019-08-22,33133.01136800
2019-08-23,33267.37151243
2019-08-26,32545.93638676
2019-08-27,32860.42539478
2019-08-28,32899.11013145
2019-08-29,32870.59750051
2019-08-30,33262.89000000
2019-09-02,33140.36019511
2019-09-03,33161.06655259
2019-09-04,33212.35986546
2019-09-05,33927.92776960
2019-09-06,34123.84988429
2019-09-09,34328.32293825
2019-09-10,34460.18426215
2019-09-11,34804.82771894
2019-09-12,35079.10359526
2019-09-13,35461.36414220
2019-09-17,35495.99234116
2019-09-18,35444.06819713
2019-09-19,35592.87395602
2019-09-20,35662.48162133
2019-09-24,35708.07768003
2019-09-25,35594.57965639
2019-09-26,35653.66056226
2019-09-27,35393.39992616
2019-09-30,35207.83000000
2019-10-01,35417.27685266
2019-10-02,35244.75215653
2019-10-03,34537.79267255
2019-10-04,34648.61887885
2019-10-07,34592.09436104
2019-10-08,34936.07313011
2019-10-09,34723.46105513
2019-10-10,34878.20938163
2019-10-11,35277.79538361
2019-10-15,35938.66208660
2019-10-16,36368.70707662
2019-10-17,36334.66262472
2019-10-18,36400.76086338
2019-10-21,36491.78167157
2019-10-23,36615.59026626
2019-10-24,36818.27716172
2019-10-25,36897.95408881
2019-10-28,37007.16600444
2019-10-29,37180.14106411
2019-10-30,36968.15960595
2019-10-31,37104.01000000
2019-11-01,36980.75123760
2019-11-05,37630.24521455
2019-11-06,37714.30149587
2019-11-07,37757.36495175
2019-11-08,37857.15335633
2019-11-11,37760.17799569
2019-11-12,38064.88972109
2019-11-13,37741.15871033
2019-11-14,37452.73858759
2019-11-15,37714.72666944
2019-11-18,37898.49824866
2019-11-19,37697.81057176
2019-11-20,37464.80057303
2019-11-21,37286.96160927
2019-11-22,37407.38790107
2019-11-25,37698.77457810
2019-11-26,37829.25468169
2019-11-27,37933.74309172
2019-11-28,37887.58293603
2019-11-29,37701.26000000
2019-12-02,38085.60766023
2019-12-03,37846.34004177
2019-12-04,37453.41734858
2019-12-05,37723.32334100
2019-12-06,37814.27522493
2019-12-09,37940.84936390
2019-12-10,37910.66853015
2019-12-11,37884.01322169
2019-12-12,37940.40997259
2019-12-13,38912.55168480
2019-12-16,38801.05279210
2019-12-17,38988.46860575
2019-12-18,38778.22333436
2019-12-19,38668.58198129
2019-12-20,38593.53555158
2019-12-23,38603.88114640
2019-12-24,38622.31546153
2019-12-25,38548.07321601
2019-12-26,38781.41281322
2019-12-27,38643.15397108
2019-12-30,38352.64000000
2020-01-06,37620.36474259
2020-01-07,38221.74347357
2020-01-08,37620.45888202
2020-01-09,38488.13110029
2020-01-10,38667.73455271
2020-01-14,38950.93745042
2020-01-15,38775.01738631
2020-01-16,38801.98141062
2020-01-17,38977.42170801
2020-01-20,39046.05343681
2020-01-21,38691.20650134
2020-01-22,38961.75300002
2020-01-23,38579.40621162
2020-01-24,38630.99765911
2020-01-27,37846.95257912
2020-01-28,37639.87798062
2020-01-29,37905.39942350
2020-01-30,37254.32466541
2020-01-31,37623.19000000
2020-02-03,37246.52528118
2020-02-04,37430.67614406
2020-02-05,37813.18632355
2020-02-06,38713.11077214
2020-02-07,38640.69972527
2020-02-10,38411.96546989
2020-02-12,38697.69084282
2020-02-13,38644.94328834
2020-02-14,38419.19825397
2020-02-17,38154.16697502
2020-02-18,37621.33136633
2020-02-19,37958.45416930
2020-02-20,38087.23586933
2020-02-21,37938.85229677
2020-02-25,36672.81991733
2020-02-26,36383.52984443
2020-02-27,35609.53089901
2020-02-28,34304.41000000
2020-03-02,34646.03336157
2020-03-03,34236.93191653
2020-03-04,34280.21961879
2020-03-05,34667.67815473
2020-03-06,33740.89512910
2020-03-09,32046.05203412
2020-03-10,32334.22622978
2020-03-11,31614.08204569
2020-03-12,30232.96196594
2020-03-13,28407.09642364
2020-03-16,27720.19260024
2020-03-17,27747.92412564
2020-03-18,27295.14520807
2020-03-19,27023.59999616
2020-03-23,27582.61419005
2020-03-24,29563.08525549
2020-03-25,31953.51068876
2020-03-26,30525.11356102
2020-03-27,31724.55627769
2020-03-30,31240.20744128
2020-03-31,30978.96000000
2020-04-01,29584.33241329
2020-04-02,29180.32101778
2020-04-03,29182.70216216
2020-04-06,30420.89586197
2020-04-07,31033.14091545
2020-04-08,31693.17049865
2020-04-09,31680.90911026
2020-04-10,31930.99331550
2020-04-13,31185.68777220
2020-04-14,32160.70911065
2020-04-15,32015.39166427
2020-04-16,31589.76529932
2020-04-17,32583.86175714
2020-04-20,32210.22957260
2020-04-21,31574.25413237
2020-04-22,31340.32726934
2020-04-23,31817.64308192
2020-04-24,31543.41513014
2020-04-27,32396.93498547
2020-04-28,32377.20567471
2020-04-30,33069.06000000
