Date,Close
1988-01-04,256.01998901
1988-01-05,258.76998901
1988-01-06,259.02999878
1988-01-07,261.20999146
1988-01-08,243.55000305
1988-01-11,247.66999817
1988-01-12,245.60000610
1988-01-13,246.02000427
1988-01-14,246.08999634
1988-01-15,252.28999329
1988-01-18,252.11999512
1988-01-19,249.57000732
1988-01-20,242.86999512
1988-01-21,243.38000488
1988-01-22,246.75000000
1988-01-25,252.50999451
1988-01-26,249.94999695
1988-01-27,249.75999451
1988-01-28,253.66999817
1988-01-29,257.47000122
1988-02-01,255.50999451
1988-02-02,256.14999390
1988-02-03,252.78999329
1988-02-04,252.97000122
1988-02-05,251.91999817
1988-02-08,250.10000610
1988-02-09,252.77000427
1988-02-10,257.76000977
1988-02-11,257.05999756
1988-02-12,258.86999512
1988-02-16,261.14001465
1988-02-17,260.54000854
1988-02-18,259.23001099
1988-02-19,262.95999146
1988-02-22,267.07998657
1988-02-23,266.48001099
1988-02-24,265.95999146
1988-02-25,263.10000610
1988-02-26,263.98999023
1988-02-29,269.48001099
1988-03-01,269.44000244
1988-03-02,269.75000000
1988-03-03,269.64999390
1988-03-04,269.10000610
1988-03-07,269.22000122
1988-03-08,271.33999634
1988-03-09,271.02999878
1988-03-10,265.77999878
1988-03-11,266.89999390
1988-03-14,268.35998535
1988-03-15,268.13000488
1988-03-16,270.86999512
1988-03-17,273.26998901
1988-03-18,273.17999268
1988-03-21,270.79000854
1988-03-22,270.89999390
1988-03-23,270.98001099
1988-03-24,265.38000488
1988-03-25,260.72000122
1988-03-28,260.27999878
1988-03-29,262.32998657
1988-03-30,260.32000732
1988-03-31,261.14999390
1988-04-04,258.41000366
1988-04-05,260.89001465
1988-04-06,267.94000244
1988-04-07,268.60998535
1988-04-08,271.92001343
1988-04-11,272.67999268
1988-04-12,273.89999390
1988-04-13,274.10998535
1988-04-14,262.20999146
1988-04-15,262.23001099
1988-04-18,261.67999268
1988-04-19,260.39001465
1988-04-20,258.57998657
1988-04-21,258.88000488
1988-04-22,262.64001465
1988-04-25,265.04000854
1988-04-26,266.60998535
1988-04-27,266.51998901
1988-04-28,265.32000732
1988-04-29,264.04000854
1988-05-02,264.32998657
1988-05-03,265.89001465
1988-05-04,263.23001099
1988-05-05,261.83999634
1988-05-06,260.58999634
1988-05-09,259.88000488
1988-05-10,261.01000977
1988-05-11,256.64999390
1988-05-12,257.20999146
1988-05-13,260.20001221
1988-05-16,262.29000854
1988-05-17,259.04998779
1988-05-18,255.02000427
1988-05-19,256.29998779
1988-05-20,256.76000977
1988-05-23,254.58000183
1988-05-24,257.32998657
1988-05-25,257.64001465
1988-05-26,258.52999878
1988-05-27,257.39999390
1988-05-31,266.32000732
1988-06-01,270.95001221
1988-06-02,269.57998657
1988-06-03,270.73999023
1988-06-06,271.41000366
1988-06-07,269.55999756
1988-06-08,276.01998901
1988-06-09,274.77999878
1988-06-10,275.86999512
1988-06-13,276.07000732
1988-06-14,279.01000977
1988-06-15,279.17001343
1988-06-16,274.42001343
1988-06-17,275.35998535
1988-06-20,273.61999512
1988-06-21,276.39999390
1988-06-22,280.45999146
1988-06-23,279.60998535
1988-06-24,278.73999023
1988-06-27,273.97000122
1988-06-28,277.32000732
1988-06-29,275.97000122
1988-06-30,278.54000854
1988-07-01,276.85998535
1988-07-05,281.04998779
1988-07-06,277.19000244
1988-07-07,276.95001221
1988-07-08,275.16000366
1988-07-11,275.73001099
1988-07-12,272.98001099
1988-07-13,274.48001099
1988-07-14,275.47000122
1988-07-15,277.29000854
1988-07-18,275.73999023
1988-07-19,273.67999268
1988-07-20,275.23001099
1988-07-21,271.82998657
1988-07-22,268.60998535
1988-07-25,269.89001465
1988-07-26,270.45001221
1988-07-27,267.76000977
1988-07-28,271.35000610
1988-07-29,277.48999023
1988-08-01,277.76000977
1988-08-02,277.70999146
1988-08-03,278.67999268
1988-08-04,277.80999756
1988-08-05,277.07000732
1988-08-08,275.95999146
1988-08-09,272.57000732
1988-08-10,267.89001465
1988-08-11,268.79998779
1988-08-12,268.60000610
1988-08-15,264.76998901
1988-08-16,266.73001099
1988-08-17,266.95001221
1988-08-18,267.23999023
1988-08-19,266.45001221
1988-08-22,263.17999268
1988-08-23,263.29998779
1988-08-24,267.44000244
1988-08-25,265.45999146
1988-08-26,266.04000854
1988-08-29,268.85998535
1988-08-30,269.07998657
1988-08-31,268.07000732
1988-09-01,264.85000610
1988-09-02,271.19000244
1988-09-06,272.36999512
1988-09-07,272.66000366
1988-09-08,272.69000244
1988-09-09,273.77999878
1988-09-12,273.41000366
1988-09-13,274.42001343
1988-09-14,276.35998535
1988-09-15,275.16000366
1988-09-16,277.76000977
1988-09-19,275.89001465
1988-09-20,276.92999268
1988-09-21,277.42999268
1988-09-22,276.42001343
1988-09-23,277.01998901
1988-09-26,276.32000732
1988-09-27,275.70001221
1988-09-28,276.54998779
1988-09-29,280.17999268
1988-09-30,279.48999023
1988-10-03,279.08999634
1988-10-04,278.35000610
1988-10-05,279.61999512
1988-10-06,280.17001343
1988-10-07,286.04000854
1988-10-10,286.20999146
1988-10-11,285.89999390
1988-10-12,281.83999634
1988-10-13,283.11999512
1988-10-14,283.44000244
1988-10-17,284.39001465
1988-10-18,287.45999146
1988-10-19,284.98001099
1988-10-20,291.05999756
1988-10-21,291.86999512
1988-10-24,290.48999023
